LocationAbbr,LocationDesc,MortalityPer100k
NC,Macon County,
NC,Madison County,
NC,Martin County,
NC,Mecklenburg County,
NC,Mitchell County,
NC,Montgomery County,
NC,Moore County,254.1
NC,Nash County,
NC,New Hanover County,
NC,Northampton County,
NC,Onslow County,
NC,Orange County,
NC,Pamlico County,
NC,Pasquotank County,
NC,Pender County,357.6
NC,Perquimans County,
NC,Person County,
NC,Pitt County,
NC,Polk County,
NC,Randolph County,
NC,Richmond County,252.8
NC,Robeson County,358.5
NC,Rockingham County,
NC,Rowan County,
NC,Rutherford County,
NC,Sampson County,365.1
NC,Scotland County,268.8
NC,Stanly County,
NC,Stokes County,
NC,Surry County,
NC,Swain County,
NC,Transylvania County,
NC,Tyrrell County,
NC,Union County,
NC,Vance County,
NC,Wake County,
NC,Warren County,
NC,Washington County,
NC,Watauga County,
NC,Wayne County,
NC,Wilkes County,
NC,Wilson County,
NC,Yadkin County,
NC,Yancey County,
NC,North Carolina,316.2
NC,North Carolina,404.6
NC,North Carolina,248.6
NC,North Carolina,312.1
NC,North Carolina,399.3
NC,North Carolina,243.4
NC,North Carolina,365.7
NC,North Carolina,481.8
NC,North Carolina,288.1
NC,North Carolina,103.6
NC,North Carolina,122.7
NC,North Carolina,85.8
NC,North Carolina,128.6
NC,North Carolina,128.6
NC,North Carolina,128.6
NC,North Carolina,354.5
NC,North Carolina,420.4
NC,North Carolina,294.7
ND,Adams County,280.5
ND,Barnes County,275
ND,Benson County,381.1
ND,Billings County,289
ND,Bottineau County,354.7
ND,Bowman County,442
ND,Burke County,292.2
ND,Burleigh County,195.6
ND,Cass County,255
ND,Cavalier County,328.5
ND,Dickey County,314.1
ND,Divide County,303.1
ND,Dunn County,311.8
ND,Eddy County,384.8
ND,Emmons County,308
ND,Foster County,340
ND,Golden Valley County,317.9
ND,Grand Forks County,329
ND,Grant County,345.9
ND,Griggs County,321.9
ND,Hettinger County,321.3
ND,Kidder County,191.5
ND,LaMoure County,314.5
ND,Logan County,302.2
ND,McHenry County,300.1
ND,McIntosh County,324.3
ND,McKenzie County,364
ND,McLean County,281.9
ND,Mercer County,281.7
ND,Morton County,228.7
ND,Mountrail County,295
ND,Nelson County,339.4
ND,Oliver County,235.2
ND,Pembina County,315.5
ND,Pierce County,394.8
ND,Ramsey County,350.2
ND,Ransom County,262.1
ND,Renville County,286.7
ND,Richland County,264.3
ND,Rolette County,400.3
ND,Sargent County,301.8
ND,Sheridan County,199.4
ND,Sioux County,566.6
ND,Slope County,284.8
ND,Stark County,300.1
ND,Steele County,269.7
ND,Stutsman County,308.3
ND,Towner County,400.4
ND,Traill County,321.5
ND,Walsh County,323.5
ND,Ward County,294.7
ND,Wells County,332.8
ND,Williams County,302.2
ND,Adams County,430.2
ND,Barnes County,331.1
ND,Benson County,451.2
ND,Billings County,387.6
ND,Bottineau County,467.8
ND,Bowman County,405.5
ND,Burke County,364.4
ND,Burleigh County,239.2
ND,Cass County,318.7
ND,Cavalier County,397.7
ND,Dickey County,407.1
ND,Divide County,409
ND,Dunn County,382.6
ND,Eddy County,434.8
ND,Emmons County,402.7
ND,Foster County,390.9
ND,Golden Valley County,389.8
ND,Grand Forks County,406.3
ND,Grant County,415.3
ND,Griggs County,389
ND,Hettinger County,415.7
ND,Kidder County,250.3
ND,LaMoure County,384.7
ND,Logan County,364
ND,McHenry County,394.8
ND,McIntosh County,400.2
ND,McKenzie County,403.6
ND,McLean County,346.1
ND,Mercer County,352.8
ND,Morton County,273.7
ND,Mountrail County,364.5
ND,Nelson County,410.2
ND,Oliver County,288.7
ND,Pembina County,376.8
ND,Pierce County,439.6
ND,Ramsey County,404.2
ND,Ransom County,328.9
ND,Renville County,366.8
ND,Richland County,321.7
ND,Rolette County,459.4
ND,Sargent County,384.7
ND,Sheridan County,253.8
ND,Sioux County,621.8
ND,Slope County,413.3
ND,Stark County,391.7
ND,Steele County,335.9
ND,Stutsman County,365.1
ND,Towner County,473.7
ND,Traill County,401.5
ND,Walsh County,403.5
ND,Ward County,350.8
ND,Wells County,375.2
ND,Williams County,420.1
ND,Adams County,256.5
ND,Barnes County,215.2
ND,Benson County,341.7
ND,Billings County,226.6
ND,Bottineau County,260.9
ND,Bowman County,358.2
ND,Burke County,232.5
ND,Burleigh County,172.9
ND,Cass County,209.8
ND,Cavalier County,263.7
ND,Dickey County,241.2
ND,Divide County,211
ND,Dunn County,246.8
ND,Eddy County,345.1
ND,Emmons County,190.2
ND,Foster County,301.8
ND,Golden Valley County,238.5
ND,Grand Forks County,245.5
ND,Grant County,230
ND,Griggs County,274.7
ND,Hettinger County,220.8
ND,Kidder County,169.7
ND,LaMoure County,254.9
ND,Logan County,245.2
ND,McHenry County,232.5
ND,McIntosh County,243.6
ND,McKenzie County,325.1
ND,McLean County,205.2
ND,Mercer County,213.3
ND,Morton County,192
ND,Mountrail County,236.5
ND,Nelson County,289
ND,Oliver County,180.4
ND,Pembina County,259.5
ND,Pierce County,337.5
ND,Ramsey County,291
ND,Ransom County,202.6
ND,Renville County,227.9
ND,Richland County,212.8
ND,Rolette County,346.4
ND,Sargent County,233.8
ND,Sheridan County,171.9
ND,Sioux County,268
ND,Slope County,229
ND,Stark County,211.2
ND,Steele County,224
ND,Stutsman County,255.4
ND,Towner County,317.6
ND,Traill County,224.8
ND,Walsh County,256.2
ND,Ward County,234.8
ND,Wells County,304.8
ND,Williams County,211.2
ND,Adams County,283.4
ND,Barnes County,276.7
ND,Benson County,373
ND,Billings County,292.9
ND,Bottineau County,343.3
ND,Bowman County,447
ND,Burke County,284.4
ND,Burleigh County,193.1
ND,Cass County,256.4
ND,Cavalier County,332.7
ND,Dickey County,320.4
ND,Divide County,297.3
ND,Dunn County,302.9
ND,Eddy County,372.9
ND,Emmons County,241.7
ND,Foster County,343.8
ND,Golden Valley County,300.3
ND,Grand Forks County,329.4
ND,Grant County,292
ND,Griggs County,324.3
ND,Hettinger County,311.4
ND,Kidder County,190.1
ND,LaMoure County,316.7
ND,Logan County,303.4
ND,McHenry County,299.5
ND,McIntosh County,325.2
ND,McKenzie County,300.7
ND,McLean County,272
ND,Mercer County,281.1
ND,Morton County,232.4
ND,Mountrail County,285.2
ND,Nelson County,342.1
ND,Oliver County,235.1
ND,Pembina County,320.7
ND,Pierce County,341.7
ND,Ramsey County,338.1
ND,Ransom County,263.6
ND,Renville County,285.7
ND,Richland County,263.8
ND,Rolette County,337.3
ND,Sargent County,304.5
ND,Sheridan County,197.9
ND,Sioux County,255.2
ND,Slope County,285.9
ND,Stark County,301
ND,Steele County,271.5
ND,Stutsman County,310.9
ND,Towner County,373
ND,Traill County,322.9
ND,Walsh County,325.4
ND,Ward County,287.5
ND,Wells County,332.8
ND,Williams County,311.4
ND,Adams County,408.1
ND,Barnes County,336.1
ND,Benson County,442.6
ND,Billings County,384.3
ND,Bottineau County,442.1
ND,Bowman County,399.6
ND,Burke County,347.9
ND,Burleigh County,239.4
ND,Cass County,322.8
ND,Cavalier County,398.5
ND,Dickey County,411.9
ND,Divide County,391.5
ND,Dunn County,373.3
ND,Eddy County,426.1
ND,Emmons County,296.9
ND,Foster County,396.1
ND,Golden Valley County,372
ND,Grand Forks County,410.1
ND,Grant County,369.6
ND,Griggs County,394
ND,Hettinger County,412.3
ND,Kidder County,252
ND,LaMoure County,388.9
ND,Logan County,364.9
ND,McHenry County,400.9
ND,McIntosh County,399.6
ND,McKenzie County,377.1
ND,McLean County,338.5
ND,Mercer County,355.6
ND,Morton County,278.9
ND,Mountrail County,348
ND,Nelson County,408.4
ND,Oliver County,289.4
ND,Pembina County,382.9
ND,Pierce County,407.3
ND,Ramsey County,393.7
ND,Ransom County,333.4
ND,Renville County,370.6
ND,Richland County,319.8
ND,Rolette County,418.7
ND,Sargent County,381
ND,Sheridan County,253.3
ND,Sioux County,317.7
ND,Slope County,418.4
ND,Stark County,388.7
ND,Steele County,340.8
ND,Stutsman County,369.4
ND,Towner County,442.9
ND,Traill County,404.9
ND,Walsh County,405.9
ND,Ward County,333.1
ND,Wells County,374.2
ND,Williams County,381.6
ND,Adams County,232.9
ND,Barnes County,214.5
ND,Benson County,314.9
ND,Billings County,225.4
ND,Bottineau County,253.5
ND,Bowman County,364.9
ND,Burke County,231.2
ND,Burleigh County,169.4
ND,Cass County,208.5
ND,Cavalier County,269.4
ND,Dickey County,245.3
ND,Divide County,213.9
ND,Dunn County,237.9
ND,Eddy County,332
ND,Emmons County,170.8
ND,Foster County,304.8
ND,Golden Valley County,224.6
ND,Grand Forks County,246.4
ND,Grant County,212.3
ND,Griggs County,275.3
ND,Hettinger County,222.5
ND,Kidder County,165.9
ND,LaMoure County,255.3
ND,Logan County,247.5
ND,McHenry County,229.9
ND,McIntosh County,245.1
ND,McKenzie County,234.6
ND,McLean County,196.2
ND,Mercer County,213.9
ND,Morton County,186.8
ND,Mountrail County,231.5
ND,Nelson County,287.4
ND,Oliver County,177.2
ND,Pembina County,263
ND,Pierce County,297.7
ND,Ramsey County,285.5
ND,Ransom County,202.4
ND,Renville County,227.9
ND,Richland County,210.8
ND,Rolette County,273.2
ND,Sargent County,241.6
ND,Sheridan County,168.3
ND,Sioux County,198.4
ND,Slope County,229.2
ND,Stark County,214.6
ND,Steele County,223.3
ND,Stutsman County,256.5
ND,Towner County,311.7
ND,Traill County,223.5
ND,Walsh County,257.4
ND,Ward County,228.8
ND,Wells County,298.6
ND,Williams County,248.1
ND,Adams County,
ND,Barnes County,
ND,Benson County,
ND,Billings County,
ND,Bottineau County,
ND,Bowman County,
ND,Burke County,
ND,Burleigh County,
ND,Cass County,
ND,Cavalier County,
ND,Dickey County,
ND,Divide County,
ND,Dunn County,
ND,Eddy County,
ND,Emmons County,
ND,Foster County,
ND,Golden Valley County,
ND,Grand Forks County,
ND,Grant County,
ND,Griggs County,
ND,Hettinger County,
ND,Kidder County,
ND,LaMoure County,
ND,Logan County,
ND,McHenry County,
ND,McIntosh County,
ND,McKenzie County,
ND,McLean County,
ND,Mercer County,
ND,Morton County,
ND,Mountrail County,
ND,Nelson County,
ND,Oliver County,
ND,Pembina County,
ND,Pierce County,
ND,Ramsey County,
ND,Ransom County,
ND,Renville County,
ND,Richland County,
ND,Rolette County,
ND,Sargent County,
ND,Sheridan County,
ND,Sioux County,
ND,Slope County,
ND,Stark County,
ND,Steele County,
ND,Stutsman County,
ND,Towner County,
ND,Traill County,
ND,Walsh County,
ND,Ward County,
ND,Wells County,
ND,Williams County,
ND,Adams County,
ND,Barnes County,
ND,Benson County,
ND,Billings County,
ND,Bottineau County,
ND,Bowman County,
ND,Burke County,
ND,Burleigh County,
ND,Cass County,
ND,Cavalier County,
ND,Dickey County,
ND,Divide County,
ND,Dunn County,
ND,Eddy County,
ND,Emmons County,
ND,Foster County,
ND,Golden Valley County,
ND,Grand Forks County,
ND,Grant County,
ND,Griggs County,
ND,Hettinger County,
ND,Kidder County,
ND,LaMoure County,
ND,Logan County,
ND,McHenry County,
ND,McIntosh County,
ND,McKenzie County,
ND,McLean County,
ND,Mercer County,
ND,Morton County,
ND,Mountrail County,
ND,Nelson County,
ND,Oliver County,
ND,Pembina County,
ND,Pierce County,
ND,Ramsey County,
ND,Ransom County,
ND,Renville County,
ND,Richland County,
ND,Rolette County,
ND,Sargent County,
ND,Sheridan County,
ND,Sioux County,
ND,Slope County,
ND,Stark County,
ND,Steele County,
ND,Stutsman County,
ND,Towner County,
ND,Traill County,
ND,Walsh County,
ND,Ward County,
ND,Wells County,
ND,Williams County,
ND,Adams County,
ND,Barnes County,
ND,Benson County,
ND,Billings County,
ND,Bottineau County,
ND,Bowman County,
ND,Burke County,
ND,Burleigh County,
ND,Cass County,
ND,Cavalier County,
ND,Dickey County,
ND,Divide County,
ND,Dunn County,
ND,Eddy County,
ND,Emmons County,
ND,Foster County,
ND,Golden Valley County,
ND,Grand Forks County,
ND,Grant County,
ND,Griggs County,
ND,Hettinger County,
ND,Kidder County,
ND,LaMoure County,
ND,Logan County,
ND,McHenry County,
ND,McIntosh County,
ND,McKenzie County,
ND,McLean County,
ND,Mercer County,
ND,Morton County,
ND,Mountrail County,
ND,Nelson County,
ND,Oliver County,
ND,Pembina County,
ND,Pierce County,
ND,Ramsey County,
ND,Ransom County,
ND,Renville County,
ND,Richland County,
ND,Rolette County,
ND,Sargent County,
ND,Sheridan County,
ND,Sioux County,
ND,Slope County,
ND,Stark County,
ND,Steele County,
ND,Stutsman County,
ND,Towner County,
ND,Traill County,
ND,Walsh County,
ND,Ward County,
ND,Wells County,
ND,Williams County,
ND,Adams County,
ND,Barnes County,
ND,Benson County,
ND,Billings County,
ND,Bottineau County,
ND,Bowman County,
ND,Burke County,
ND,Burleigh County,
ND,Cass County,
ND,Cavalier County,
ND,Dickey County,
ND,Divide County,
ND,Dunn County,
ND,Eddy County,
ND,Emmons County,
ND,Foster County,
ND,Golden Valley County,
ND,Grand Forks County,
ND,Grant County,
ND,Griggs County,
ND,Hettinger County,
ND,Kidder County,
ND,LaMoure County,
ND,Logan County,
ND,McHenry County,
ND,McIntosh County,
ND,McKenzie County,
ND,McLean County,
ND,Mercer County,
ND,Morton County,
ND,Mountrail County,594.8
ND,Nelson County,
ND,Oliver County,
ND,Pembina County,
ND,Pierce County,
ND,Ramsey County,
ND,Ransom County,
ND,Renville County,
ND,Richland County,
ND,Rolette County,
ND,Sargent County,
ND,Sheridan County,
ND,Sioux County,
ND,Slope County,
ND,Stark County,
ND,Steele County,
ND,Stutsman County,
ND,Towner County,
ND,Traill County,
ND,Walsh County,
ND,Ward County,
ND,Wells County,
ND,Williams County,
ND,Adams County,
ND,Barnes County,
ND,Benson County,
ND,Billings County,
ND,Bottineau County,
ND,Bowman County,
ND,Burke County,
ND,Burleigh County,
ND,Cass County,
ND,Cavalier County,
ND,Dickey County,
ND,Divide County,
ND,Dunn County,
ND,Eddy County,
ND,Emmons County,
ND,Foster County,
ND,Golden Valley County,
ND,Grand Forks County,
ND,Grant County,
ND,Griggs County,
ND,Hettinger County,
ND,Kidder County,
ND,LaMoure County,
ND,Logan County,
ND,McHenry County,
ND,McIntosh County,
ND,McKenzie County,
ND,McLean County,
ND,Mercer County,
ND,Morton County,
ND,Mountrail County,
ND,Nelson County,
ND,Oliver County,
ND,Pembina County,
ND,Pierce County,
ND,Ramsey County,
ND,Ransom County,
ND,Renville County,
ND,Richland County,
ND,Rolette County,
ND,Sargent County,
ND,Sheridan County,
ND,Sioux County,
ND,Slope County,
ND,Stark County,
ND,Steele County,
ND,Stutsman County,
ND,Towner County,
ND,Traill County,
ND,Walsh County,
ND,Ward County,
ND,Wells County,
ND,Williams County,
ND,Adams County,
ND,Barnes County,
ND,Benson County,
ND,Billings County,
ND,Bottineau County,
ND,Bowman County,
ND,Burke County,
ND,Burleigh County,
ND,Cass County,
ND,Cavalier County,
ND,Dickey County,
ND,Divide County,
ND,Dunn County,
ND,Eddy County,
ND,Emmons County,
ND,Foster County,
ND,Golden Valley County,
ND,Grand Forks County,
ND,Grant County,
ND,Griggs County,
ND,Hettinger County,
ND,Kidder County,
ND,LaMoure County,
ND,Logan County,
ND,McHenry County,
ND,McIntosh County,
ND,McKenzie County,
ND,McLean County,
ND,Mercer County,
ND,Morton County,
ND,Mountrail County,
ND,Nelson County,
ND,Oliver County,
ND,Pembina County,
ND,Pierce County,
ND,Ramsey County,
ND,Ransom County,
ND,Renville County,
ND,Richland County,
ND,Rolette County,
ND,Sargent County,
ND,Sheridan County,
ND,Sioux County,
ND,Slope County,
ND,Stark County,
ND,Steele County,
ND,Stutsman County,
ND,Towner County,
ND,Traill County,
ND,Walsh County,
ND,Ward County,
ND,Wells County,
ND,Williams County,
ND,Adams County,
ND,Barnes County,
ND,Benson County,
ND,Billings County,
ND,Bottineau County,
ND,Bowman County,
ND,Burke County,
ND,Burleigh County,
ND,Cass County,
ND,Cavalier County,
NJ,New Jersey,498
ND,Dickey County,
ND,Divide County,
ND,Dunn County,
ND,Eddy County,
ND,Emmons County,
ND,Foster County,
ND,Golden Valley County,
ND,Grand Forks County,
ND,Grant County,
ND,Griggs County,
ND,Hettinger County,
ND,Kidder County,
ND,LaMoure County,
ND,Logan County,
ND,McHenry County,
ND,McIntosh County,
ND,McKenzie County,
ND,McLean County,
ND,Mercer County,
ND,Morton County,
ND,Mountrail County,
ND,Nelson County,
ND,Oliver County,
ND,Pembina County,
ND,Pierce County,
ND,Ramsey County,
ND,Ransom County,
ND,Renville County,
ND,Richland County,
ND,Rolette County,
ND,Sargent County,
ND,Sheridan County,
ND,Sioux County,
ND,Slope County,
ND,Stark County,
ND,Steele County,
ND,Stutsman County,
ND,Towner County,
ND,Traill County,
ND,Walsh County,
ND,Ward County,
ND,Wells County,
ND,Williams County,
ND,Adams County,
ND,Barnes County,
ND,Benson County,
ND,Billings County,
ND,Bottineau County,
ND,Bowman County,
ND,Burke County,
ND,Burleigh County,
ND,Cass County,
ND,Cavalier County,
ND,Dickey County,
ND,Divide County,
ND,Dunn County,
ND,Eddy County,
ND,Emmons County,
ND,Foster County,
ND,Golden Valley County,
ND,Grand Forks County,
ND,Grant County,
ND,Griggs County,
ND,Hettinger County,
ND,Kidder County,
ND,LaMoure County,
ND,Logan County,
ND,McHenry County,
ND,McIntosh County,
ND,McKenzie County,
ND,McLean County,
ND,Mercer County,
ND,Morton County,
ND,Mountrail County,
ND,Nelson County,
ND,Oliver County,
ND,Pembina County,
ND,Pierce County,
ND,Ramsey County,
ND,Ransom County,
ND,Renville County,
ND,Richland County,
ND,Rolette County,
ND,Sargent County,
ND,Sheridan County,
ND,Sioux County,
ND,Slope County,
ND,Stark County,
ND,Steele County,
ND,Stutsman County,
ND,Towner County,
ND,Traill County,
ND,Walsh County,
ND,Ward County,
ND,Wells County,
ND,Williams County,
ND,Adams County,
ND,Barnes County,
ND,Benson County,
ND,Billings County,
ND,Bottineau County,
ND,Bowman County,
ND,Burke County,
ND,Burleigh County,
ND,Cass County,
ND,Cavalier County,
ND,Dickey County,
ND,Divide County,
ND,Dunn County,
ND,Eddy County,
ND,Emmons County,
ND,Foster County,
ND,Golden Valley County,
ND,Grand Forks County,
ND,Grant County,
ND,Griggs County,
ND,Hettinger County,
ND,Kidder County,
ND,LaMoure County,
ND,Logan County,
